"t1.dt","sender_region_code","receiver_region_code","sender_org_count","receiver_org_count","assortment","count_brand","cnt_moved"
2022-05-19,"77","51",3,3,34,19,148
2022-09-30,"54","42",2,3,32,7,44
2022-02-09,"67","40",1,1,6,2,6
2022-02-25,"77","57",2,2,10,2,26
2022-06-15,"64","58",1,1,31,2,90
2022-03-27,"54","61",1,1,1,1,1
2022-08-22,"78","61",1,4,24,5,73
2022-09-19,"67","67",3,7,98,18,168
2022-06-27,"52","13",1,1,5,1,5
2022-05-25,"77","53",2,1,68,24,77
2022-02-18,"66","69",1,1,13,3,25
2022-09-12,"12","77",1,1,1,1,3
2022-05-31,"62","50",1,2,23,5,111
2022-08-08,"37","37",2,7,77,16,220
2022-06-20,"54","61",1,1,8,1,8
2022-10-06,"78","61",1,1,2,2,10
2022-08-28,"11","11",1,2,127,1,513
2022-08-24,"54","42",3,9,109,31,216
2022-03-18,"50","58",1,2,78,11,118
2022-05-23,"52","13",1,2,6,6,35
2022-04-18,"77","53",1,1,27,12,97
2022-10-26,"77","70",3,2,33,4,104
2022-11-11,"67","67",5,8,623,19,6067
2022-11-09,"54","38",2,5,89,21,121
2022-07-05,"26","50",1,1,4,3,4
2022-08-19,"72","66",1,1,2,1,8
2022-02-10,"38","03",3,3,102,14,314
2022-06-20,"50","24",2,2,65,22,413
2022-05-23,"56","56",2,3,35,11,233
2022-04-28,"23","46",3,1,8,2,132
2022-01-31,"77","55",3,2,172,19,9061
2022-08-29,"77","72",2,1,47,1,94
2022-07-29,"52","32",1,1,3,1,137
2022-06-07,"70","70",2,1,37,12,45
2022-07-01,"77","51",1,1,11,1,38
2022-08-04,"23","63",2,1,2,1,43
2022-10-07,"77","74",6,6,64,9,946
2022-11-11,"52","34",1,1,101,1,552
2022-04-05,"77","57",2,2,26,2,122
2022-03-10,"16","13",1,1,6,2,7
2022-02-01,"26","50",1,1,13,7,15
2021-12-15,"62","50",2,6,101,20,251
2022-08-19,"47","35",1,1,25,1,36
2022-06-28,"38","03",2,3,88,19,233
2022-02-18,"50","24",2,2,29,5,912
2022-02-01,"52","86",1,1,3,1,80
2022-03-09,"70","70",1,2,25,7,32
2022-04-28,"66","86",2,1,30,12,1121
2022-02-09,"56","56",2,6,654,55,1825
2022-07-08,"59","43",1,5,108,21,141
2022-06-23,"26","56",1,1,79,3,4296
2022-01-12,"50","24",3,5,119,33,2827
2022-05-13,"24","19",1,1,11,2,25
2021-12-24,"70","70",1,2,58,8,73
2022-06-28,"01","23",1,5,213,24,402
2022-11-15,"77","76",4,3,85,3,426
2022-04-30,"77","55",2,2,10,6,14
2022-10-20,"23","63",2,1,4,2,21
2022-02-09,"52","13",2,2,82,5,238
2022-09-02,"59","18",1,11,299,35,522
2021-12-23,"16","13",1,6,92,18,202
2022-08-17,"77","74",3,3,38,3,648
2022-03-01,"64","58",1,3,70,14,222
2022-09-19,"52","34",1,1,67,1,252
2022-11-03,"26","77",1,2,10,3,42
2021-12-28,"52","69",1,1,89,1,262
2022-03-18,"62","50",2,2,37,7,71
2021-11-27,"77","29",1,1,2,1,45
2022-07-04,"23","48",1,1,1,1,1
2022-01-24,"50","54",2,2,55,14,405
2021-12-03,"35","29",1,1,8,3,15
2022-02-07,"52","61",1,1,184,1,244
2022-04-22,"66","61",1,1,2,1,4
2022-04-25,"37","18",1,1,1,1,1
2022-09-21,"52","46",1,1,103,1,179
2022-06-21,"77","25",3,8,207,50,440
2022-08-19,"22","42",2,12,78,20,175
2021-12-27,"52","63",2,2,38,2,49
2022-08-25,"66","40",1,1,1,1,2
2021-11-28,"77","23",1,1,9,3,16
2022-04-28,"77","27",6,10,302,40,3105
2021-12-08,"38","75",1,3,39,15,66
2022-08-11,"31","31",1,11,249,37,513
2022-03-15,"77","59",2,2,19,7,240
2022-05-19,"23","30",3,1,6,3,27
2022-11-08,"61","61",1,9,244,53,416
2022-02-03,"77","23",9,9,99,20,3153
2022-08-03,"45","72",1,1,2,1,4
2022-07-22,"77","27",3,11,111,26,254
2022-07-27,"32","57",1,1,3,1,3
2022-07-28,"50","71",2,6,65,16,274
2021-12-07,"63","73",2,6,28,13,81
2022-01-20,"38","75",1,1,4,3,10
2022-05-30,"50","52",2,19,129,20,950
2022-03-04,"50","56",1,1,2,1,4
2021-12-22,"77","59",3,2,39,9,1449
2022-10-17,"31","31",1,9,169,31,449
2022-05-20,"50","50",6,14,184,19,50341
2022-09-03,"91","91",1,2,52,12,53
2022-01-25,"35","29",1,4,95,16,152
2022-07-18,"26","26",7,12,90,34,155
2022-05-31,"36","31",2,3,26,4,43
2022-05-12,"23","48",3,2,6,2,119
2022-08-08,"63","56",2,1,36,17,82
2022-06-30,"71","57",1,1,3,1,11
2022-10-14,"66","38",1,1,1,1,3
2022-11-21,"36","68",1,2,83,10,152
2022-06-06,"76","76",1,2,16,3,18
2022-01-12,"35","53",1,2,36,7,50
2022-08-02,"23","11",1,2,29,6,37
2021-12-23,"77","21",3,3,52,5,327
2022-11-09,"77","91",3,3,51,9,1785
2022-03-22,"77","25",2,5,63,14,296
2022-09-16,"78","11",1,1,37,6,446
2022-07-15,"78","32",1,1,1,1,1
2022-01-17,"77","27",3,7,197,49,3709
2021-11-22,"50","28",2,2,31,3,485
2022-09-09,"18","02",1,1,46,16,66
2022-07-03,"77","23",1,1,3,3,5
2022-11-10,"59","16",1,1,10,5,13
2022-04-29,"91","23",1,1,5,1,12
2022-06-14,"50","56",1,1,2,1,2
2022-04-19,"77","59",6,3,55,8,1421
2022-05-18,"74","45",1,1,43,3,43
2022-03-16,"27","77",2,1,3,3,3
2022-07-25,"38","75",1,1,9,3,17
2022-08-25,"54","48",1,1,1,1,6
2022-03-17,"50","52",1,2,12,3,318
2022-08-28,"77","78",1,1,2,1,24
2022-11-08,"50","77",12,20,401,68,63548
2022-07-14,"35","29",2,4,59,12,103
2022-01-29,"26","26",2,12,136,37,242
2022-09-20,"64","73",1,1,18,5,18
2022-06-29,"18","59",1,1,30,13,72
2022-03-25,"38","77",1,1,7,5,14
2022-04-07,"26","58",1,1,1,1,60
2021-12-07,"52","65",1,1,33,1,86
2022-01-11,"77","25",4,7,61,6,982
2022-02-16,"71","57",1,1,9,1,23
2022-10-20,"77","02",4,7,273,20,3803
2021-11-29,"26","26",5,18,164,52,381
2021-12-15,"36","31",4,5,33,12,105
2022-09-18,"50","77",1,1,1,1,15120
2022-05-06,"35","29",1,1,10,3,11
2022-02-12,"50","50",2,4,83,33,193
2022-02-23,"77","25",4,17,392,55,1320
2022-10-06,"27","28",1,1,1,1,1
2022-08-04,"77","02",3,3,56,6,120
2022-09-08,"52","42",1,2,237,1,560
2021-12-09,"66","61",1,1,6,1,16
2022-08-10,"66","44",1,2,35,10,37
2021-12-11,"77","27",3,6,394,74,588
2022-11-17,"18","02",1,4,134,25,418
2022-11-14,"78","11",1,2,48,6,95
2022-06-02,"66","67",1,2,3,3,3
2022-10-21,"25","65",1,1,1,1,2
2022-05-13,"77","23",13,11,266,40,29251
2022-10-14,"50","75",1,2,40,1,98
2022-06-28,"52","19",1,1,131,1,199
2022-03-29,"50","56",3,3,53,8,452
2022-05-24,"77","59",2,1,26,4,1292
2021-12-16,"50","52",5,5,140,26,4240
2022-07-26,"63","73",1,4,23,10,38
2022-10-26,"16","66",3,3,17,5,673
2022-05-03,"71","77",2,1,19,6,24
2022-03-15,"78","10",1,1,29,8,50
2022-06-08,"77","05",1,1,1,1,12
2022-08-04,"77","26",5,2,19,9,286
2021-12-09,"66","45",2,2,54,3,163
2022-04-12,"56","02",1,1,3,1,3
2022-07-28,"66","18",1,1,9,1,14
2022-10-14,"50","51",1,1,1,1,1
2022-10-31,"20","55",1,1,3,2,590
2022-01-18,"21","21",1,1,13,2,38
2022-03-29,"50","72",1,1,56,1,561
2021-11-22,"57","57",1,3,73,11,87
2022-02-26,"77","79",1,2,228,56,387
2021-12-16,"50","76",1,4,104,21,163
2021-12-05,"37","44",1,1,2,1,2
2022-05-01,"78","16",2,1,139,26,1246
2022-08-29,"16","64",1,1,2,1,46
2022-11-14,"78","35",1,1,10,2,16
2022-11-18,"77","24",5,5,144,19,2185
2022-01-31,"16","43",1,1,111,22,135
2022-05-22,"55","66",1,1,59,27,115
2022-05-13,"77","07",1,1,2,1,110
2022-02-05,"57","57",1,1,2,1,2
2022-03-17,"50","76",3,5,155,26,3859
2022-09-16,"78","35",1,1,50,7,51
2022-07-15,"78","16",2,1,138,21,973
2022-02-22,"25","66",1,1,1,1,1
2021-12-01,"16","43",1,1,22,5,22
2022-09-01,"55","45",1,8,96,24,136
2021-12-20,"71","71",5,11,77,17,199
2022-09-12,"77","24",2,9,37,5,148
2022-06-28,"55","66",2,7,94,31,154
2022-06-11,"23","12",1,1,16,3,90
2022-10-21,"18","24",1,2,58,6,603
2022-01-11,"77","01",3,1,104,20,2128
2022-08-02,"16","66",3,3,36,15,563
2022-10-20,"77","26",8,5,178,15,3186
2022-08-25,"50","29",1,1,12,2,38
2022-04-08,"77","05",2,2,100,7,400
2022-07-13,"91","92",1,2,6,2,16
2022-06-16,"59","13",1,1,4,4,13
2022-04-29,"23","68",2,2,5,3,9
2022-10-27,"66","18",1,2,22,1,78
2022-08-31,"26","25",1,1,12,2,163
2022-07-12,"37","44",1,1,9,1,9
2022-04-04,"77","79",1,1,4,3,4
2022-05-30,"50","76",2,4,57,14,376
2022-02-03,"77","07",1,1,14,10,26
2022-02-10,"55","66",3,11,222,53,741
2022-04-21,"71","71",4,10,76,15,89
2022-06-17,"52","43",1,1,31,1,75
2022-07-22,"77","03",2,1,188,1,1753
2022-01-12,"35","77",1,1,58,7,64
2022-07-24,"66","45",1,1,5,5,5
2022-09-23,"66","66",13,35,710,82,3232
2022-08-30,"71","50",4,9,183,10,274
2021-12-23,"77","05",6,3,108,13,901
2022-11-17,"10","10",1,1,2,2,3
2022-03-22,"77","01",3,1,52,5,1434
2022-10-05,"77","22",2,2,7,2,708
2022-10-10,"40","40",1,3,26,2,83
2022-08-12,"52","18",1,1,14,1,14
2022-10-31,"16","18",1,2,20,6,45
2022-03-02,"59","13",1,1,3,2,9
2022-07-27,"36","36",5,12,202,29,359
2022-01-24,"91","92",2,2,23,3,240
2022-11-07,"66","66",19,35,653,95,9071
2022-05-24,"78","10",1,1,1,1,1
2022-03-10,"77","05",2,4,82,8,873
2022-02-18,"35","77",1,1,16,6,22
2022-04-22,"66","45",1,3,38,6,53
2021-11-30,"71","77",1,1,17,5,17
2022-07-26,"52","41",1,1,41,1,46
2022-06-21,"77","01",4,1,48,21,730
2022-11-14,"77","58",7,4,110,42,2875
2022-08-18,"40","40",1,3,30,2,102
2022-09-26,"16","18",1,3,109,21,153
2021-12-04,"91","92",1,1,9,1,23
2022-10-28,"36","36",4,10,298,41,1086
2022-05-11,"57","57",1,1,3,3,3
2022-10-27,"50","55",1,1,25,4,960
2022-07-19,"21","21",1,1,15,1,30
2022-05-26,"71","71",5,13,92,16,130
2021-12-02,"78","16",2,1,170,29,1931
2022-04-28,"77","03",2,1,118,1,536
2022-11-01,"77","20",1,1,6,1,18
2022-01-19,"76","54",1,1,3,2,7100
2022-05-12,"78","60",1,2,9,1,12
2022-11-15,"77","52",6,5,116,6,1654
2022-08-22,"77","28",1,1,1,1,4
2022-10-17,"50","27",1,1,17,5,408
2022-08-09,"64","23",1,1,9,2,9
2021-12-17,"56","70",1,1,1,1,22
2022-09-05,"50","25",1,1,5,1,1100
2022-01-17,"27","27",2,3,61,15,130
2022-04-08,"23","64",3,5,7,3,246
2022-03-16,"77","77",65,84,1162,206,28126
2022-08-18,"18","52",1,3,76,6,167
2022-07-12,"52","33",2,7,172,29,223
2022-06-11,"77","73",1,2,19,1,49
2022-09-02,"67","47",1,1,139,1,246
2022-08-17,"77","50",20,28,512,59,6358
2022-09-19,"52","10",1,1,47,1,49
2022-11-21,"50","25",1,1,36,2,600
2022-04-19,"50","91",1,1,22,3,187
2022-07-21,"77","09",1,1,2,1,3
2021-12-10,"50","02",1,1,37,2,37
2021-12-21,"77","77",93,148,2814,321,197348
2022-03-03,"50","78",2,2,63,9,1049
2022-10-07,"77","50",14,19,294,46,10944
2022-05-04,"52","33",1,2,29,11,58
2022-11-01,"16","12",1,7,223,28,1398
2022-07-04,"78","60",1,1,14,3,42
2022-09-14,"18","50",1,1,17,4,32
2022-09-15,"77","52",5,3,19,9,396
2021-12-15,"66","31",1,1,1,1,1
2022-08-11,"50","27",1,1,26,5,1093
2021-12-09,"78","89",1,1,1,1,3
2022-10-27,"31","67",1,1,7,1,7
2022-10-26,"78","39",1,1,7,1,17
2022-03-01,"56","74",1,1,21,4,31
2022-04-28,"27","27",3,4,20,5,21
2022-08-23,"23","43",1,5,232,27,344
2022-08-24,"54","66",1,1,5,1,11
2022-07-07,"33","77",1,1,25,1,274
2022-03-10,"23","64",3,5,5,4,107
2022-05-23,"52","37",1,1,28,1,34
2022-04-18,"77","77",74,104,1370,236,58009
2022-10-26,"77","54",3,3,61,5,5644
2022-02-08,"60","47",1,1,23,8,47
2022-01-31,"77","71",1,1,50,11,223
2022-11-18,"16","16",2,23,239,48,1753
2022-09-26,"78","47",1,3,25,7,80
2022-11-09,"50","59",2,1,32,14,888
2022-08-29,"77","56",3,2,43,10,95
2022-07-29,"52","16",1,1,33,1,46
2022-09-22,"60","60",2,2,13,8,13
2022-02-04,"78","60",1,2,21,7,124
2022-07-01,"77","75",4,3,71,8,695
2022-08-24,"50","23",3,2,274,20,9786
2022-11-16,"25","49",1,1,1,1,1
2022-09-12,"16","16",3,26,262,48,3931
2022-10-31,"78","47",3,6,94,12,208
2021-12-01,"77","71",3,3,68,5,333
2022-09-30,"50","23",1,1,8,8,8
2022-02-14,"91","71",1,1,19,5,23
2022-08-17,"46","46",2,2,12,2,22
2022-07-22,"27","27",3,9,105,17,238
2022-09-30,"54","66",1,1,6,1,13
2022-02-25,"77","73",3,3,45,13,198
2022-10-05,"23","43",1,11,175,31,317
2022-02-28,"18","71",1,4,70,5,134
2022-08-09,"55","35",1,1,10,2,148
2021-11-25,"01","92",1,1,11,7,14
2022-08-02,"77","54",6,5,90,12,2065
2021-12-23,"23","64",3,5,11,4,201
2022-10-12,"01","22",1,1,1,1,7
2022-05-25,"77","77",65,85,1605,195,58687
2022-03-30,"50","78",4,4,63,20,1465
2022-04-18,"31","31",3,10,173,32,261
2022-10-11,"22","19",1,1,1,1,5
2022-08-11,"27","77",1,1,1,1,1
2022-10-12,"86","86",1,1,3,1,480
2022-08-04,"50","52",4,8,124,25,1727
2021-11-22,"74","66",1,1,61,1,5042
2022-07-01,"35","76",1,1,37,9,66
2021-12-22,"66","44",1,2,2,2,2
2022-09-06,"78","36",1,1,12,6,730
2022-06-14,"74","18",1,1,16,3,750
2022-04-28,"61","61",3,3,8,4,10
2022-09-19,"18","25",1,1,44,5,6381
2022-10-08,"66","63",1,1,3,1,3
2022-04-29,"77","91",2,2,431,81,7033
2022-02-14,"66","46",1,1,1,1,2
2022-10-14,"77","25",3,6,56,18,260
2022-03-25,"22","42",2,10,51,18,107
2022-09-08,"71","57",1,2,5,2,19
2021-12-16,"77","02",6,10,94,20,277
2022-05-19,"36","68",1,1,52,1,52
2022-02-05,"77","78",3,3,5,4,55
2021-12-11,"50","77",1,2,24,7,47
2022-09-22,"26","26",1,6,51,23,75
2022-05-26,"63","56",1,2,123,21,283
2022-11-18,"50","50",8,10,293,25,32632
2022-01-19,"64","73",1,1,28,5,28
2022-02-08,"26","01",1,1,26,3,552
2022-07-21,"77","91",1,1,13,5,147
2022-03-17,"77","02",2,2,21,4,33
2022-11-04,"26","26",1,6,100,36,236
2022-10-19,"36","31",5,6,115,19,299
2021-11-22,"77","78",21,9,943,109,37429
2022-01-17,"50","77",14,16,153,51,133293
2022-09-12,"50","50",10,12,311,39,11462
2022-05-13,"91","91",3,14,82,24,259
2021-12-13,"64","73",1,1,24,3,52
2022-05-25,"31","31",1,7,192,45,337
2022-01-19,"59","16",1,13,71,24,237
2022-10-20,"50","52",2,9,75,11,627
2022-10-17,"27","77",1,1,1,1,1
2022-11-08,"77","27",2,13,208,41,442
2021-12-09,"78","11",1,1,1,1,1
2022-11-11,"18","25",1,1,31,4,927
2022-07-22,"61","61",1,1,1,1,4
2022-07-28,"77","21",2,2,15,2,1869
2022-05-30,"77","02",4,6,55,14,184
2022-06-30,"52","42",1,1,64,1,94
2022-08-17,"35","53",1,1,12,2,12
2022-03-04,"77","06",1,1,3,1,18
2022-02-23,"66","38",2,2,57,11,65
2021-12-20,"63","56",1,1,6,2,16
2022-05-11,"77","78",10,5,188,58,1820
2022-07-22,"50","77",10,15,177,44,116546
2022-06-03,"18","78",1,6,35,4,268
2022-09-06,"74","45",1,1,1,1,2
2021-12-23,"50","71",1,1,2,1,2
2022-03-16,"31","31",1,6,126,30,225
2022-07-20,"59","16",1,11,96,23,183
2022-10-05,"50","56",1,1,6,2,132
2022-08-10,"77","59",9,5,190,13,4384
2022-01-17,"61","61",1,4,17,12,29
2022-09-29,"45","55",1,1,1,1,1
2022-11-07,"78","32",1,1,1,1,1
2022-09-05,"16","63",1,3,152,22,391
2022-05-23,"18","02",1,4,61,18,151
2021-12-24,"32","57",1,2,7,1,22
2022-03-10,"50","71",1,1,76,10,547
2022-10-14,"78","48",1,1,1,1,48
2022-05-11,"74","66",1,1,12,1,34
2022-11-16,"52","19",1,1,293,1,1512
2022-08-23,"50","56",2,3,76,10,873
2022-10-18,"77","59",4,3,41,15,580
2021-12-21,"31","31",1,17,435,74,1386
2022-09-03,"77","23",1,1,3,2,2520
2022-02-28,"52","44",2,9,137,29,287
2022-11-21,"16","63",2,3,67,21,1730
2022-06-27,"18","02",1,4,93,22,362
2022-03-09,"32","57",1,1,7,1,12
2022-10-27,"77","21",1,1,34,1,239
2021-12-12,"77","91",1,1,20,1,83
2022-01-14,"22","42",2,13,140,25,236
2021-11-30,"52","46",1,1,61,1,91
2022-02-03,"91","91",3,18,152,21,903
2022-07-09,"77","78",1,1,10,4,20
2022-04-28,"50","77",11,18,351,65,116418
2022-09-26,"35","29",1,1,14,6,20
2022-04-29,"54","38",2,3,20,3,288
2022-06-09,"59","66",1,14,189,40,291
2022-10-19,"62","50",3,7,62,17,73
2022-11-15,"50","26",1,1,4,1,128
2022-04-21,"37","37",2,3,64,5,77
2021-12-16,"24","38",1,1,7,3,32
2022-01-26,"26","77",1,2,5,3,13
2022-11-17,"52","13",1,1,126,1,365
2022-11-02,"67","44",1,1,173,1,330
2022-10-17,"77","53",1,1,26,11,97
2022-04-11,"77","70",1,1,5,1,20
2022-04-27,"67","67",1,1,1,1,10
2022-03-17,"23","63",2,1,3,2,14
2022-01-12,"77","74",3,3,84,40,173
2022-10-04,"64","58",1,1,2,2,10
2021-12-14,"52","34",1,1,125,1,535
2021-11-25,"59","18",2,17,230,35,529
2022-10-13,"78","42",1,1,1,1,1
2022-07-12,"01","91",1,17,346,67,972
2022-02-14,"31","39",1,1,42,6,42
2022-07-27,"70","70",2,3,36,9,61
2022-09-05,"77","51",2,2,4,4,4
2022-04-09,"66","36",1,1,3,2,5
2022-11-15,"54","63",1,1,1,1,2
2022-11-17,"56","56",2,5,313,41,582
2022-10-24,"51","77",1,1,10,6,14
2022-08-17,"50","24",2,3,84,37,2282
2022-10-28,"70","70",4,6,107,19,195
2022-02-24,"66","32",1,5,12,8,16
2022-11-21,"77","51",5,2,86,45,121
2021-12-10,"77","76",2,2,25,3,859
2022-06-07,"66","36",1,1,2,2,2
2022-09-09,"56","56",2,9,192,32,330
2022-10-07,"50","24",3,3,102,38,1906
2022-03-25,"72","66",2,2,9,3,55
2022-05-12,"62","71",1,5,19,9,27
2022-11-07,"20","20",1,1,1,1,6
2022-07-21,"54","38",2,6,107,26,367
2022-02-28,"37","33",1,1,45,14,51
2021-11-24,"29","66",1,1,35,2,110
2022-03-17,"24","38",1,1,60,14,91
2022-05-26,"37","37",2,6,60,12,62
2022-08-05,"62","50",1,2,8,1,70
2022-07-19,"67","67",2,3,130,8,205
2021-12-16,"23","63",1,1,1,1,14
2022-07-07,"55","86",1,1,4,4,5
2022-09-28,"67","44",1,1,222,1,1289
2022-02-02,"59","18",1,2,27,5,56
2022-04-05,"54","42",1,2,34,8,51
2022-10-27,"16","13",1,2,129,21,157
2022-02-18,"77","74",1,1,2,1,6
2022-05-11,"11","11",1,2,33,1,61
2022-09-21,"21","77",1,1,5,1,10
2022-01-14,"72","66",1,1,1,1,1
2022-11-16,"38","03",1,1,31,12,37
2022-08-31,"59","43",1,2,47,11,53
2022-04-22,"15","50",1,1,13,2,184518
2022-06-10,"37","33",1,2,16,4,32
2022-08-29,"50","22",2,2,40,11,898
2022-06-22,"62","77",1,1,11,2,47
2022-07-06,"59","18",1,6,52,12,151
2022-08-24,"77","57",3,4,18,4,113
2022-03-03,"78","61",1,1,30,1,62
2022-07-19,"52","34",1,3,94,1,264
2022-01-18,"67","67",5,7,169,20,234
2021-11-22,"11","11",1,1,3,3,7
2022-02-27,"59","66",1,6,114,28,193
2021-12-20,"37","37",2,7,202,17,583
2022-10-07,"66","69",1,1,6,4,6
2022-04-27,"52","34",1,1,20,1,23
2022-05-14,"59","18",1,9,117,28,386
2022-02-25,"54","42",4,11,132,12,276
2022-09-30,"77","57",1,1,8,1,64
2022-09-26,"58","68",1,1,6,5,64
2021-12-14,"67","67",4,9,81,18,228
2021-11-25,"52","30",1,2,123,1,290
2022-05-20,"23","61",3,1,6,2,83
2022-11-16,"01","23",1,22,538,67,1403
2022-02-04,"62","71",1,5,43,10,84
2022-01-19,"38","24",1,1,14,4,48
2022-04-29,"27","65",1,1,12,5,27
2022-06-30,"01","30",1,1,4,3,8
2022-07-21,"61","23",3,9,43,16,144
2022-07-04,"54","74",1,1,5,1,10
2021-12-18,"25","27",1,1,2,2,2
2022-11-09,"77","65",1,1,83,6,3409
2022-06-11,"66","02",1,1,7,2,7
2021-12-10,"78","53",1,1,2,1,3
2022-07-01,"50","49",1,1,80,15,273
2022-03-22,"39","39",4,11,55,16,81
2022-05-06,"77","46",1,1,33,1,42
2022-05-19,"69","69",2,3,108,17,141
2022-07-06,"59","50",1,1,14,2,238
2022-03-03,"78","29",1,1,4,1,96
2022-03-07,"77","38",1,1,4,1,16
2022-01-10,"50","37",3,5,61,22,312
2021-12-23,"03","03",2,4,66,4,151
2022-08-22,"66","59",1,3,46,4,147
2022-11-17,"64","16",1,1,1,1,1
2022-11-15,"58","58",1,1,72,3,170
2022-02-10,"25","25",11,53,475,64,1345
2022-10-19,"54","55",1,1,8,1,63
2022-02-18,"78","51",3,2,210,29,1570
2021-12-24,"61","25",1,1,12,4,112
2021-12-01,"53","53",1,1,6,2,8
2022-08-15,"77","67",3,7,168,26,931
2022-10-26,"50","68",1,1,21,1,740
2022-01-14,"75","75",1,1,43,14,44
2022-10-06,"66","59",2,4,68,12,174
2022-07-20,"33","44",1,1,19,1,73
2022-08-05,"54","55",1,2,28,1,355
2021-12-15,"77","40",6,4,56,17,316
2022-09-15,"58","58",5,16,210,34,1223
2022-10-13,"77","67",1,5,80,5,548
2022-01-31,"53","53",1,4,68,7,232
2022-02-24,"54","72",2,1,7,2,129
2022-03-01,"48","68",1,1,13,7,22
2022-04-29,"61","23",2,5,53,21,96
2022-05-12,"54","74",1,1,5,1,11
2022-04-05,"66","02",1,1,10,1,10
2022-03-14,"52","02",1,3,185,1,1312
2022-02-11,"77","42",3,4,21,4,240
2022-01-22,"78","53",2,1,153,26,1463
2021-11-22,"66","91",1,2,15,3,15
2021-11-22,"16","02",1,1,32,6,62
2022-07-14,"77","46",1,1,77,4,162
2022-06-21,"39","39",6,25,263,37,437
2021-12-12,"54","70",1,1,16,4,60
2022-07-01,"69","69",2,2,101,24,154
2021-12-30,"77","38",1,1,58,1,220
2022-02-24,"50","37",2,2,147,26,152
2022-03-25,"75","75",1,2,46,7,67
2022-04-29,"50","35",1,1,4,3,7
2022-10-31,"50","16",3,4,32,5,55
2022-09-05,"77","19",1,1,56,1,832
2022-08-06,"86","55",1,2,102,30,277
2022-02-18,"74","22",1,1,25,2,1035
2022-06-08,"03","03",1,1,15,1,15
2022-08-10,"16","23",1,1,19,7,19
2022-06-22,"54","72",2,1,8,2,181
2022-03-27,"78","51",2,1,75,19,359
2021-12-30,"78","55",2,2,3,3,10
2022-10-28,"77","63",5,7,60,16,932
2022-02-08,"71","36",1,1,4,1,4
2022-04-12,"22","04",1,2,13,4,13
2022-07-23,"78","53",2,1,187,23,1474
2022-02-23,"39","39",2,4,24,8,47
2022-05-11,"66","91",1,1,1,1,1
2022-01-21,"52","91",1,1,19,1,23
2022-04-29,"54","70",2,4,40,21,106
2021-11-27,"54","74",1,1,6,3,12
2022-05-27,"52","02",1,1,3,1,151
2022-08-23,"32","32",2,6,93,12,183
2022-06-25,"77","42",1,1,10,1,116
2022-08-29,"62","62",3,10,102,20,244
2022-11-02,"59","77",1,1,5,1,8
2022-04-11,"77","38",2,1,174,1,1821
2022-06-22,"50","37",2,2,47,18,168
2022-07-21,"54","70",3,3,31,6,71
2022-04-23,"78","53",2,1,170,28,1520
2022-08-09,"44","44",1,1,1,1,1
2022-01-11,"39","39",5,12,186,27,5045
2021-12-03,"77","46",2,3,118,26,130
2022-04-20,"52","02",1,1,55,1,77
2022-10-05,"32","32",1,1,7,1,7
2021-12-06,"18","44",1,2,133,5,222
2022-02-25,"66","02",2,7,61,12,343
2022-04-15,"25","27",1,2,15,1,60
2022-10-24,"52","21",2,3,149,4,718
2022-05-27,"55","59",1,1,19,7,134
2022-03-21,"50","37",2,3,22,9,72
2022-06-01,"77","38",3,3,47,4,1859
2021-12-12,"66","78",1,1,6,5,6
2022-02-15,"63","16",1,1,5,1,32
2022-02-02,"59","50",1,1,1,1,1
2022-09-26,"50","16",1,1,11,1,11
2022-09-19,"72","77",1,1,1,1,1
2022-06-18,"75","75",1,1,11,2,17
2022-04-08,"03","03",2,2,27,4,27
2022-06-15,"71","48",1,1,6,3,6
2022-09-03,"16","59",1,9,85,26,132
2022-10-05,"36","77",1,1,81,17,552
2022-06-20,"78","51",2,1,169,26,1554
2022-03-03,"77","44",2,2,59,2,288
2022-10-18,"16","23",2,2,5,5,5081
2022-03-21,"54","72",2,1,4,2,125
2022-07-27,"77","63",7,13,183,38,2007
2022-06-28,"25","25",9,27,368,57,1288
2022-03-07,"78","55",1,2,2,2,2
2022-05-31,"77","40",2,2,40,3,109
2022-05-05,"71","40",1,1,2,1,23
2022-05-13,"66","76",1,1,1,1,3
2022-11-18,"66","55",1,2,174,42,717
2022-02-17,"77","36",5,4,58,5,764
2022-11-01,"23","91",1,1,4,3,4
2022-08-29,"77","86",2,1,55,1,126
2022-06-14,"78","23",1,2,3,2,2014
2022-06-02,"77","32",3,3,47,15,116
2022-08-10,"77","11",1,1,17,5,32
2022-09-04,"12","16",1,1,15,1,84
2022-07-15,"50","47",2,2,55,15,143
2022-05-20,"77","48",2,2,19,2,128
2022-08-03,"58","54",1,1,159,1,2946
2022-02-14,"50","43",1,1,34,1,201
2022-07-28,"77","69",1,1,17,1,271
2022-10-08,"50","66",1,1,40,1,66
2022-02-17,"73","73",1,1,8,3,8
2022-03-01,"26","37",1,1,26,3,624
2022-01-15,"47","77",1,1,87,1,4147
2022-03-22,"54","78",1,1,1,1,2
2022-08-25,"78","78",11,13,735,87,8992
2021-11-30,"55","55",4,21,290,59,4287
2021-12-09,"77","34",4,4,23,14,27
2022-06-08,"66","74",3,12,112,12,157
2022-02-11,"23","23",1,1,50,10,57
2022-05-11,"77","30",1,1,22,1,65
2022-10-27,"77","69",1,1,21,7,161
2022-08-16,"50","66",1,1,12,1,15
2021-11-26,"63","64",1,1,1,1,3
2022-01-13,"73","73",1,1,15,7,16
